step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
505.0,13,342.0,12.214285714285714,5.9006039622944515,7,288.0,0.11842176115828937,3,53.0,0.3931982125924547,10,341.0
510.0,10,257.0,9.518518518518519,5.81810502611943,5,246.0,0.2568935413054205,4,66.0,0.38287459786659284,9,312.0
515.0,7,109.0,3.6333333333333333,5.619330197473042,1,138.0,0.16798798669168513,5,92.0,0.3411338125617963,6,230.0
520.0,9,78.0,2.6,6.570242065364513,3,70.0,0.48197913497389133,5,81.0,0.34853042817195135,8,151.0
525.0,10,101.0,3.607142857142857,5.861300869564651,5,70.0,0.2288741785674396,5,50.0,0.2896328362403583,10,120.0
530.0,14,163.0,5.09375,5.42731568583198,6,96.0,0.3388203296397338,7,83.0,0.2252555360657337,13,179.0
535.0,13,169.0,5.451612903225806,4.605582139543738,4,77.0,0.17293509334664203,8,110.0,0.021254871465725824,12,187.0
540.0,11,222.0,7.4,6.124322274322271,3,88.0,0.18460475692844533,8,154.0,0.22016718846223152,11,242.0
545.0,14,289.0,10.703703703703704,4.645693653994231,4,108.0,0.025608929615468526,10,201.0,0.2614204312179505,14,309.0
550.0,16,292.0,11.23076923076923,2.229456570127213,6,137.0,0.14202340222526252,9,169.0,0.06875154933549696,15,306.0
555.0,13,267.0,9.206896551724139,3.8776139850786953,4,122.0,0.16658374840061332,8,174.0,0.01042866688981186,12,296.0
560.0,13,316.0,10.89655172413793,5.470053696911988,4,103.0,0.3129729510284189,8,217.0,0.16764386259286107,12,320.0
565.0,16,382.0,13.172413793103448,4.103773186225411,7,129.0,0.11589872094257558,8,257.0,0.2609156375023326,15,386.0
570.0,9,169.0,6.035714285714286,4.3556392507901505,7,164.0,0.28004322250987407,2,128.0,0.20085258662220212,9,292.0
575.0,9,204.0,6.181818181818182,6.75242271549943,8,207.0,0.2368371901505866,1,3.0,0.5907647214967359,9,210.0
580.0,9,110.0,3.235294117647059,7.011778903131316,6,106.0,0.42310377196978477,2,10.0,0.3784460283839386,8,116.0
585.0,12,155.0,4.5588235294117645,6.598179058362028,8,140.0,0.19562798109752924,3,21.0,0.2859719882202123,11,161.0
590.0,15,226.0,7.290322580645161,4.428687547608664,12,196.0,0.044795272130534476,3,36.0,0.24229479183399408,15,232.0
595.0,9,114.0,4.071428571428571,5.317715286334864,6,126.0,0.17967376476703298,3,51.0,0.0,9,177.0
600.0,11,156.0,6.24,5.464460902807528,8,93.0,0.0698586306283707,3,72.0,0.38661860480501087,11,165.0
605.0,12,215.0,8.6,5.430472077495255,9,137.0,0.0,3,87.0,0.45748205168293854,12,224.0
610.0,13,216.0,8.307692307692308,4.0486673967515525,7,144.0,0.12004415615932904,4,104.0,0.15263404989390914,11,248.0
615.0,12,210.0,9.130434782608695,3.773357351679427,3,124.0,0.1355396422173359,8,139.0,0.10560498769532936,11,263.0
620.0,12,200.0,8.0,3.720626568499124,3,105.0,0.03833049468282417,8,179.0,0.27189483759468525,11,284.0
625.0,14,255.0,10.2,4.116589578454054,5,93.0,0.03568287638364471,9,209.0,0.16208105151939248,14,302.0
630.0,16,327.0,12.576923076923077,4.051939109164946,6,119.0,0.24302632000655475,10,255.0,0.05131796364075485,16,374.0
635.0,13,262.0,10.48,3.9907505393225606,4,116.0,0.31836070601102623,8,241.0,0.10671035567269563,12,357.0
640.0,7,180.0,6.923076923076923,5.316843306535703,4,81.0,0.06500477614816809,3,189.0,0.2823126671612136,7,270.0
645.0,7,58.0,2.0714285714285716,5.586658728442556,3,39.0,0.00040302506531395433,2,136.0,0.3748250452174243,5,175.0
650.0,8,87.0,3.48,5.832463422747585,3,57.0,0.3788522227439421,5,120.0,0.16898614818973787,8,177.0
655.0,8,88.0,3.52,4.8070152636796335,2,32.0,0.5716613906202599,6,146.0,0.21455277573876314,8,178.0
660.0,11,139.0,5.148148148148148,5.32395713084331,3,42.0,0.2768612798901959,8,187.0,0.14176995166185313,11,229.0
665.0,10,176.0,5.866666666666666,5.274401830846262,3,57.0,0.2190146807046876,7,218.0,0.19212048504100057,10,275.0
670.0,10,216.0,6.967741935483871,6.615209775787267,3,75.0,0.5074033673125646,7,231.0,0.11242366595954581,10,306.0
675.0,8,195.0,6.724137931034483,6.52511461440544,2,72.0,0.6461743250785632,6,213.0,0.16713572279513472,8,285.0
680.0,13,240.0,7.2727272727272725,5.934098319376466,4,85.0,0.30723000981866455,7,245.0,0.19559758144865286,11,330.0
685.0,11,220.0,7.333333333333333,5.568324632940909,5,105.0,0.29007928738373767,6,218.0,0.1866923049128808,11,323.0
690.0,11,173.0,6.178571428571429,5.570910719747686,6,135.0,0.12435526335067254,5,120.0,0.27797135228096903,11,255.0
695.0,12,196.0,7.538461538461538,4.513046187774931,7,169.0,0.20221495167202708,5,125.0,0.030159477379483927,12,294.0
700.0,12,233.0,11.095238095238095,3.6257439506598708,8,211.0,0.11761024171056952,4,116.0,0.10797810844627125,12,327.0
705.0,11,168.0,8.842105263157896,4.037303165644595,7,184.0,0.2986060220986398,4,127.0,0.31342810671780996,11,311.0
710.0,11,198.0,9.428571428571429,3.2887143407159645,6,153.0,0.20851866075131867,4,147.0,0.0036726967602780805,10,300.0
715.0,11,253.0,11.5,5.151997478172082,6,163.0,0.0,5,172.0,2.3602238384310887e-06,11,335.0
720.0,11,308.0,14.666666666666666,4.190810079049503,6,193.0,0.0,5,197.0,0.15764809118360537,11,390.0
725.0,12,363.0,18.15,4.357241204107726,6,223.0,0.34103253440867926,5,222.0,0.0,11,445.0
730.0,14,420.0,18.26086956521739,3.0882392697267265,7,255.0,0.121230555699924,5,247.0,0.0749538586318453,12,502.0
735.0,11,376.0,16.347826086956523,4.045884047603498,9,298.0,0.020397963459815552,2,160.0,0.3493924231318843,11,458.0
740.0,12,431.0,17.24,5.415639545179232,9,346.0,0.30750776757795434,2,170.0,0.20655066651744944,11,516.0
745.0,12,490.0,19.6,4.730504945911895,9,391.0,0.05908443828989184,3,184.0,0.13703053332032752,12,575.0
750.0,15,559.0,20.703703703703702,4.896779922794757,11,443.0,4.370378519445838e-05,4,201.0,0.19876233220156594,15,644.0
755.0,15,634.0,27.565217391304348,2.696337054723716,11,498.0,0.08180675450229095,4,221.0,0.0681814049776672,15,719.0
760.0,15,686.0,31.181818181818183,2.407853436664415,11,553.0,0.13765520724093586,4,229.0,0.18343486652212426,15,782.0
765.0,18,767.0,29.5,2.2665335328851737,12,616.0,0.11432481438095073,5,239.0,0.09199343619201061,17,855.0
770.0,13,648.0,22.344827586206897,4.657887348115748,12,642.0,0.1709230775024338,1,119.0,0.45284969366697636,13,761.0
775.0,14,715.0,21.666666666666668,5.435465425810207,12,699.0,0.09548995721353104,2,22.0,0.4731059322274982,14,721.0
780.0,17,793.0,23.323529411764707,5.077290094252511,14,765.0,0.07529121898915488,3,34.0,0.3194355049143122,17,799.0
